ncbigene:7098	GO:0043065	participates
ncbigene:4162	GO:0007155	participates
ncbigene:708	GO:0006397	participates
ncbigene:144165	GO:0030705	participates
ncbigene:1551	GO:0006805	participates
ncbigene:7249	GO:0016192	participates
ncbigene:7414	GO:0007155	participates
ncbigene:55904	GO:0007049	participates
ncbigene:9023	GO:0006629	participates
ncbigene:7531	GO:0006605	participates
ncbigene:1843	GO:0007049	participates
ncbigene:1524	GO:0007155	participates
ncbigene:11285	GO:0005975	participates
ncbigene:6343	GO:0007165	participates
ncbigene:650	GO:0007267	participates
ncbigene:1654	GO:0043065	participates
ncbigene:8741	GO:0007165	participates
ncbigene:1114	GO:0007165	participates
ncbigene:10365	GO:0000902	participates
ncbigene:6790	GO:0051301	participates
ncbigene:9966	GO:0007165	participates
ncbigene:29128	GO:0007049	participates
ncbigene:9765	GO:0007165	participates
ncbigene:64844	GO:0050821	participates
ncbigene:10657	GO:0006397	participates
ncbigene:2131	GO:0007165	participates
ncbigene:5728	GO:0050821	participates
ncbigene:22919	GO:0051301	participates
ncbigene:8502	GO:0007267	participates
ncbigene:5898	GO:0051301	participates
ncbigene:8608	GO:0006629	participates
ncbigene:2022	GO:0007155	participates
ncbigene:8529	GO:0006805	participates
ncbigene:2332	GO:0006397	participates
ncbigene:23521	GO:0042592	participates
ncbigene:7545	GO:0030154	participates
ncbigene:28972	GO:0006508	participates
ncbigene:7157	GO:0051276	participates
ncbigene:79812	GO:0007155	participates
ncbigene:6692	GO:0030198	participates
ncbigene:1509	GO:0043065	participates
ncbigene:5269	GO:0010951	participates
ncbigene:10284	GO:0006397	participates
ncbigene:8678	GO:0051301	participates
ncbigene:83540	GO:0051301	participates
ncbigene:3301	GO:0006457	participates
ncbigene:7080	GO:0030154	participates
ncbigene:6579	GO:0006805	participates
ncbigene:3092	GO:0030154	participates
ncbigene:10905	GO:0005975	participates
ncbigene:3394	GO:0006914	participates
ncbigene:7026	GO:0030154	participates
ncbigene:23621	GO:0006508	participates
ncbigene:80317	GO:0006914	participates
ncbigene:9051	GO:0007165	participates
ncbigene:23095	GO:0016192	participates
ncbigene:8175	GO:0006397	participates
ncbigene:10249	GO:0006805	participates
ncbigene:999	GO:0000902	participates
ncbigene:6469	GO:0016540	participates
ncbigene:4085	GO:0051301	participates
ncbigene:9368	GO:0007009	participates
ncbigene:1647	GO:0043065	participates
ncbigene:8239	GO:0007059	participates
ncbigene:1285	GO:0007155	participates
ncbigene:4760	GO:0006913	participates
ncbigene:90293	GO:0051301	participates
ncbigene:55143	GO:0051276	participates
ncbigene:2534	GO:0030154	participates
ncbigene:123264	GO:0055085	participates
ncbigene:2771	GO:0007165	participates
ncbigene:566	GO:0006508	participates
ncbigene:53842	GO:0007155	participates
ncbigene:26528	GO:0030154	participates
ncbigene:89846	GO:0007010	participates
ncbigene:292	GO:0007059	participates
ncbigene:8408	GO:0007165	participates
ncbigene:8863	GO:0050821	participates
ncbigene:1301	GO:0030198	participates
ncbigene:7153	GO:0006260	participates
ncbigene:1030	GO:0007049	participates
ncbigene:3783	GO:0002376	participates
ncbigene:10397	GO:0007165	participates
ncbigene:53616	GO:0006508	participates
ncbigene:3838	GO:0006259	participates
ncbigene:10283	GO:0006457	participates
ncbigene:2113	GO:0030154	participates
ncbigene:2668	GO:0007165	participates
ncbigene:29082	GO:0006914	participates
ncbigene:3320	GO:0050821	participates
ncbigene:2891	GO:0007165	participates
ncbigene:8409	GO:0050821	participates
ncbigene:55867	GO:0055085	participates
ncbigene:575	GO:0007155	participates
ncbigene:3688	GO:0007155	participates
ncbigene:100	GO:0006805	participates
ncbigene:26232	GO:0006508	participates
ncbigene:3428	GO:0006914	participates
ncbigene:5649	GO:0006508	participates
ncbigene:5727	GO:0032880	participates
ncbigene:51776	GO:0043065	participates
ncbigene:5338	GO:0007010	participates
ncbigene:80150	GO:0016540	participates
ncbigene:2212	GO:0002376	participates
ncbigene:9529	GO:0050821	participates
ncbigene:11315	GO:0007005	participates
ncbigene:5796	GO:0007165	participates
ncbigene:7535	GO:0030154	participates
ncbigene:6355	GO:0007165	participates
ncbigene:137075	GO:0007155	participates
ncbigene:10490	GO:0016192	participates
ncbigene:4681	GO:0007165	participates
ncbigene:6367	GO:0007165	participates
ncbigene:84515	GO:0050821	participates
ncbigene:3581	GO:0007165	participates
ncbigene:89832	GO:0050877	participates
ncbigene:89780	GO:0030198	participates
ncbigene:2260	GO:0007275	participates
ncbigene:84630	GO:0007165	participates
ncbigene:94234	GO:0030154	participates
ncbigene:220134	GO:0051301	participates
ncbigene:23646	GO:0002376	participates
ncbigene:868	GO:0007165	participates
ncbigene:84666	GO:0007165	participates
ncbigene:859	GO:0007009	participates
ncbigene:23097	GO:0043065	participates
ncbigene:1021	GO:0051301	participates
ncbigene:2132	GO:0007165	participates
ncbigene:3490	GO:0007155	participates
ncbigene:1738	GO:0006508	participates
ncbigene:64816	GO:0070989	participates
ncbigene:9510	GO:0030198	participates
ncbigene:8239	GO:0050821	participates
ncbigene:23064	GO:0030154	participates
ncbigene:55502	GO:0030154	participates
ncbigene:3123	GO:0007010	participates
ncbigene:2691	GO:0007267	participates
ncbigene:6659	GO:0043065	participates
ncbigene:1045	GO:0030154	participates
ncbigene:144165	GO:0016192	participates
ncbigene:2028	GO:0007267	participates
ncbigene:1015	GO:0007275	participates
ncbigene:6351	GO:0007267	participates
ncbigene:2561	GO:0007165	participates
ncbigene:361	GO:0055085	participates
ncbigene:50616	GO:0007165	participates
ncbigene:26737	GO:0007165	participates
ncbigene:9051	GO:0007155	participates
ncbigene:6647	GO:0043065	participates
ncbigene:2539	GO:0006629	participates
ncbigene:153090	GO:0043065	participates
ncbigene:2625	GO:0007165	participates
ncbigene:3123	GO:0007165	participates
ncbigene:840	GO:0051604	participates
ncbigene:322	GO:0043065	participates
ncbigene:2261	GO:0007275	participates
ncbigene:340273	GO:0055085	participates
ncbigene:231	GO:0005975	participates
ncbigene:1000	GO:0000902	participates
ncbigene:12	GO:0010951	participates
ncbigene:4207	GO:0030154	participates
ncbigene:26020	GO:0006629	participates
ncbigene:5141	GO:0007165	participates
ncbigene:1906	GO:0007585	participates
ncbigene:8647	GO:0055085	participates
ncbigene:3707	GO:0007165	participates
ncbigene:10713	GO:0051301	participates
ncbigene:51202	GO:0006397	participates
ncbigene:3606	GO:0007267	participates
ncbigene:26524	GO:0051301	participates
ncbigene:597	GO:0055085	participates
ncbigene:2303	GO:0030154	participates
ncbigene:835	GO:0043065	participates
ncbigene:3062	GO:0040011	participates
ncbigene:2625	GO:0008283	participates
ncbigene:5933	GO:0007049	participates
ncbigene:5434	GO:0050821	participates
ncbigene:6098	GO:0030154	participates
ncbigene:7421	GO:0007275	participates
ncbigene:9093	GO:0006457	participates
ncbigene:2184	GO:0006629	participates
ncbigene:2155	GO:0016485	participates
ncbigene:11167	GO:0030154	participates
ncbigene:23446	GO:0055085	participates
ncbigene:7434	GO:0007165	participates
ncbigene:4478	GO:0007010	participates
ncbigene:2815	GO:0007155	participates
ncbigene:51100	GO:0006914	participates
ncbigene:95	GO:0006520	participates
ncbigene:10236	GO:0006397	participates
ncbigene:1496	GO:0007010	participates
ncbigene:5805	GO:0006520	participates
ncbigene:51100	GO:0061024	participates
